MSO_Code,Device ID,Event Date,Event Time,Station Number,Program Code
01540,00000020d194,20150104,193001,99993,MP_MISSINGPROGRAM
01540,00000020d194,20150104,193012,14909,EP013320550547
01540,00000020d194,20150104,193342,11097,MV002414730000
01540,00000020d194,20150104,194506,10171,EP014482900066
01540,00000020d194,20150104,200000,10171,EP014482900065
01540,00000020d194,20150104,203000,10171,EP014482900074
01540,00000020d194,20150104,210000,10171,EP014482900077
01540,00000020d194,20150104,210000,11097,MV001874220000
01540,00000020d194,20150104,213000,10171,EP014482900071
01540,00000020d194,20150104,220000,10171,EP014482900075
01540,00000020d194,20150104,230000,10171,EP014482900079
01540,00000020d194,20150104,230000,11097,MV006210530000
01540,00000020d194,20150104,233000,10171,EP014482900081
01540,00000020d250,20150104,010837,68385,EP019368580010
01540,00000020d250,20150104,010931,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,103011,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,103719,70253,MV000037900000
01540,00000020d250,20150104,103728,68385,SH017697130000
01540,00000020d250,20150104,103736,64312,MV000017670000
01540,00000020d250,20150104,103745,68344,SH020636820000
01540,00000020d250,20150104,103754,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,103803,11207,EP003169780237
01540,00000020d250,20150104,103826,11207,EP003169780237
01540,00000020d250,20150104,104157,50747,EP010864600237
01540,00000020d250,20150104,104206,16834,EP008402790047
01540,00000020d250,20150104,104222,34763,MV003231490000
01540,00000020d250,20150104,104326,49438,EP017201610041
01540,00000020d250,20150104,104336,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,104345,61814,EP017233630025
01540,00000020d250,20150104,104353,70522,EP008483690003
01540,00000020d250,20150104,104433,64490,EP020156600005
01540,00000020d250,20150104,104444,61960,SH020327240000
01540,00000020d250,20150104,104508,59440,SH020244720000
01540,00000020d250,20150104,104515,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,104529,10986,EP014000660124
01540,00000020d250,20150104,104544,65732,SH016228520000
01540,00000020d250,20150104,104729,57394,SH014694350000
01540,00000020d250,20150104,104737,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,104754,11097,MV000506130000
01540,00000020d250,20150104,104800,60468,EP011935230019
01540,00000020d250,20150104,104806,16616,EP004154020161
01540,00000020d250,20150104,105246,61812,MV001553330000
01540,00000020d250,20150104,105253,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,105321,61854,EP013944440076
01540,00000020d250,20150104,105329,62081,SH020674230000
01540,00000020d250,20150104,105416,45399,SH010847320000
01540,00000020d250,20150104,105423,49848,SH020103500000
01540,00000020d250,20150104,105600,49691,SH010469500000
01540,00000020d250,20150104,105609,54286,SH010469500000
01540,00000020d250,20150104,105626,60696,EP000009937447
01540,00000020d250,20150104,105636,32645,SH020520650000
01540,00000020d250,20150104,105642,59976,SH019470090000
01540,00000020d250,20150104,105659,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,105718,36205,EP005343260058
01540,00000020d250,20150104,105753,60222,EP015388740010
01540,00000020d250,20150104,105802,10145,SH017672160000
01540,00000020d250,20150104,105814,59615,MV000197500000
01540,00000020d250,20150104,105823,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,105839,58515,MV002242150000
01540,00000020d250,20150104,105937,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,105959,79051,EP006176230022
01540,00000020d250,20150104,110043,35481,EP000018489706
01540,00000020d250,20150104,110101,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,110111,66268,MV000497020000
01540,00000020d250,20150104,110117,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,121517,70253,MV003894500000
01540,00000020d250,20150104,121530,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,122236,62081,MV000017760000
01540,00000020d250,20150104,153218,62081,EP013021170002
01540,00000020d250,20150104,153934,58321,SP003116700000
01540,00000020d250,20150104,153944,54286,SP003110300000
01540,00000020d250,20150104,153950,45507,SP003100740000
01540,00000020d250,20150104,153958,32645,EP019268370002
01540,00000020d250,20150104,154005,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,154037,31226,SH019135630000
01540,00000020d250,20150104,154053,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,154137,35481,EP000076050663
01540,00000020d250,20150104,154315,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,160259,32645,EP019268370003
01540,00000020d250,20150104,181858,32645,EP019268370006
01540,00000020d250,20150104,182011,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,182020,42599,EP000031281283
01540,00000020d250,20150104,182605,62081,EP018982780007
01540,00000020d250,20150104,182710,35481,EP000020871508
01540,00000020d250,20150104,182719,59337,MV000357620000
01540,00000020d250,20150104,182835,99993,MP_MISSINGPROGRAM
01540,00000020d250,20150104,182842,68385,SH015355970000
01540,00000020d250,20150104,182849,70253,MV000962060000
01540,00000020d250,20150104,183654,32645,EP019268370006
01540,00000020d250,20150104,210157,32645,EP000009937448
01540,00000020d5cb,20150104,000000,14902,EP013600540061
01540,00000020d5cb,20150104,000108,10021,MV000285570000
01540,00000020d5cb,20150104,000126,11097,MV003286940000
01540,00000020d5cb,20150104,000149,52199,SH015355970000
01540,00000020d5cb,20150104,000211,15295,MV001284880000
01540,00000020d5cb,20150104,000245,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,000255,34710,SH010847360000
01540,00000020d5cb,20150104,000324,89739,SH000191120000
01540,00000020d5cb,20150104,000330,16618,MV000287430000
01540,00000020d5cb,20150104,010000,16618,EP015036840002
01540,00000020d5cb,20150104,095156,89739,SH000191120000
01540,00000020d5cb,20150104,095213,31709,SH006856680000
01540,00000020d5cb,20150104,095222,32645,SH000199170000
01540,00000020d5cb,20150104,095303,32645,SH000199170000
01540,00000020d5cb,20150104,100000,32645,SH020520650000
01540,00000020d5cb,20150104,101814,11069,EP015388740010
01540,00000020d5cb,20150104,101859,32645,SH020520650000
01540,00000020d5cb,20150104,110130,16374,EP017943800060
01540,00000020d5cb,20150104,110221,70387,EP014680820058
01540,00000020d5cb,20150104,110227,12574,EP008359350249
01540,00000020d5cb,20150104,110236,11158,EP013264060023
01540,00000020d5cb,20150104,112859,10179,SH020520650000
01540,00000020d5cb,20150104,130000,10179,EP005544700493
01540,00000020d5cb,20150104,134654,19746,SH019183320000
01540,00000020d5cb,20150104,134707,11486,EP000048400413
01540,00000020d5cb,20150104,134722,11896,EP000031281216
01540,00000020d5cb,20150104,161103,11948,SH001148370000
01540,00000020d5cb,20150104,163000,11948,EP000031281283
01540,00000020d5cb,20150104,193000,11948,SH007795570000
01540,00000020d5cb,20150104,200000,11948,EP000186930566
01540,00000020d5cb,20150104,201933,10179,SH000369920000
01540,00000020d5cb,20150104,201952,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202019,11913,EP019218470001
01540,00000020d5cb,20150104,202037,11164,EP019234000008
01540,00000020d5cb,20150104,202351,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202358,10989,EP020218320009
01540,00000020d5cb,20150104,202409,11150,EP017324570030
01540,00000020d5cb,20150104,202423,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202442,10021,MV000833410000
01540,00000020d5cb,20150104,202448,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202459,11163,MV003825930000
01540,00000020d5cb,20150104,202612,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202621,10051,MV002107920000
01540,00000020d5cb,20150104,202650,10139,EP009370080117
01540,00000020d5cb,20150104,202656,16374,SH010942060000
01540,00000020d5cb,20150104,202704,16300,EP020622030001
01540,00000020d5cb,20150104,202711,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202717,17927,MV003707290000
01540,00000020d5cb,20150104,202808,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,202828,10239,MV002153120000
01540,00000020d5cb,20150104,202905,83457,EP006750820033
01540,00000020d5cb,20150104,202921,24959,EP017200220025
01540,00000020d5cb,20150104,203409,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203423,10057,EP010830320218
01540,00000020d5cb,20150104,203432,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203454,18480,MV005478330000
01540,00000020d5cb,20150104,203505,16062,EP015409850030
01540,00000020d5cb,20150104,203515,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203549,11164,EP019234000008
01540,00000020d5cb,20150104,203556,12444,SH000199170000
01540,00000020d5cb,20150104,203614,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203622,11150,EP017324570030
01540,00000020d5cb,20150104,203629,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203700,10153,EP018803610016
01540,00000020d5cb,20150104,203708,11163,MV003825930000
01540,00000020d5cb,20150104,203742,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203757,16300,EP020622030001
01540,00000020d5cb,20150104,203840,10149,MV002131110000
01540,00000020d5cb,20150104,203847,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203904,10239,MV003966590000
01540,00000020d5cb,20150104,203910,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203925,24959,EP017200220025
01540,00000020d5cb,20150104,203934,99993,MP_MISSINGPROGRAM
01540,00000020d5cb,20150104,203956,11164,EP019234000008
01540,00000020d5cb,20150104,205319,12444,SH000199170000
01540,00000020d5cb,20150104,210000,12444,SH005319170000
01540,00000020d5cb,20150104,210411,14902,EP018375300017
01540,00000020d5cb,20150104,210424,10179,EP000009937448
01540,00000020d5cb,20150104,234408,10179,EP000009937448
01540,00000020dab0,20150104,000000,10051,MV002107920000
01540,00000020dab0,20150104,005938,18480,EP007276780106
01540,00000020dab0,20150104,005944,11207,EP006819110218
01540,00000020dab0,20150104,005950,99993,MP_MISSINGPROGRAM
01540,00000020dab0,20150104,005957,84418,EP008033970145
01540,00000020dab0,20150104,010009,10918,MV006862140000
01540,00000020dab0,20150104,010121,11867,MV001396250000
01540,00000020dab0,20150104,015009,14771,EP020382010002
01540,00000020dab0,20150104,015015,10093,EP015471390050
01540,00000020dab0,20150104,015117,21484,MV001342330000
01540,00000020dab0,20150104,020500,21484,MV001342330000
01540,00000020dab0,20150104,020507,99993,MP_MISSINGPROGRAM
01540,00000020dab0,20150104,020540,10918,MV005747190000
01540,00000020dab0,20150104,040400,10918,EP007633980045
01540,00000020dab0,20150104,043400,10918,EP007633980046
01540,00000020dab0,20150104,050400,10918,SH000000010000
01540,00000020dab0,20150104,051627,11207,EP004461730041
01540,00000020dab0,20150104,060000,11207,SH020665160000
01540,00000020dab0,20150104,063128,11628,SH019669700000
01540,00000020dab0,20150104,063143,99993,MP_MISSINGPROGRAM
01540,00000020dab0,20150104,063208,10918,SH019983500000
01540,00000020dab0,20150104,063302,99993,MP_MISSINGPROGRAM
01540,00000020dab0,20150104,063309,11164,EP000176170401
01540,00000020dab0,20150104,070000,11164,EP000176170402
01540,00000020dab0,20150104,080000,11164,EP000176170399
01540,00000020dab0,20150104,090000,11164,EP000176170403
01540,00000020dab0,20150104,100000,11164,EP000176170404
01540,00000020dab0,20150104,110000,11164,EP016803220017
01540,00000020dab0,20150104,115918,18480,MV006138580000
01540,00000020dab0,20150104,120000,18480,MV002230630000
01540,00000020dab0,20150104,120427,11207,EP003169780269
01540,00000020dab0,20150104,130000,11207,EP003169780273
01540,00000020dab0,20150104,140000,11207,EP003169780274
01540,00000020dab0,20150104,150000,11207,EP003169780275
01540,00000020dab0,20150104,160000,11207,EP003169780292
01540,00000020dab0,20150104,170000,11207,EP003169780309
01540,00000020dab0,20150104,180000,11207,EP003169780314
01540,00000020dab0,20150104,190000,11207,EP003169780318
01540,00000020dab0,20150104,200000,11207,EP003169780323
01540,00000020dab0,20150104,210000,11207,EP003169780326
01540,00000020dab0,20150104,220000,11207,EP003169780324
01540,00000020dab0,20150104,230000,11207,EP011581240080
01540,00000020dab0,20150104,230024,99993,MP_MISSINGPROGRAM
01540,00000020dab0,20150104,230032,11935,EP000191864729
01540,00000020dab0,20150104,230045,10918,MV002664580000
01540,00000020dab0,20150104,230051,11867,EP011580820079
01540,00000020dab0,20150104,230057,10093,EP012647200111
01540,00000020dab0,20150104,230113,10051,MV003930000000
01540,00000020db2d,20150104,124213,11896,SH002769000000
01540,00000020db2d,20150104,124253,15952,SH018009780000
01540,00000020db2d,20150104,124259,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,125508,10179,SH020520650000
01540,00000020db2d,20150104,125641,11896,SH002769000000
01540,00000020db2d,20150104,125938,11896,SH002769000000
01540,00000020db2d,20150104,125959,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,130311,11896,EP000031281216
01540,00000020db2d,20150104,131612,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,132109,11896,EP000031281216
01540,00000020db2d,20150104,132846,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,151314,11896,EP000031281216
01540,00000020db2d,20150104,155249,11948,SH000191680000
01540,00000020db2d,20150104,155257,11896,EP000031281216
01540,00000020db2d,20150104,160052,11896,EP000031281216
01540,00000020db2d,20150104,160244,11948,SH001148370000
01540,00000020db2d,20150104,160734,11896,EP000031281216
01540,00000020db2d,20150104,161201,11948,SH001148370000
01540,00000020db2d,20150104,161340,11913,EP016328900040
01540,00000020db2d,20150104,161357,10918,MV001426430000
01540,00000020db2d,20150104,161632,11187,EP017952370006
01540,00000020db2d,20150104,162011,10142,SH000690190000
01540,00000020db2d,20150104,162020,11948,SH001148370000
01540,00000020db2d,20150104,163000,11948,EP000031281283
01540,00000020db2d,20150104,182434,11948,EP000031281283
01540,00000020db2d,20150104,193000,11948,SH007795570000
01540,00000020db2d,20150104,194733,11896,EP000000351217
01540,00000020db2d,20150104,195735,11948,SH007795570000
01540,00000020db2d,20150104,195758,11913,EP000168930652
01540,00000020db2d,20150104,200000,11913,EP019218470001
01540,00000020db2d,20150104,200328,10918,MV001304750000
01540,00000020db2d,20150104,205927,10179,SH000369920000
01540,00000020db2d,20150104,210000,10179,EP000009937448
01540,00000020db2d,20150104,225106,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,225113,10142,MV005433960000
01540,00000020db2d,20150104,225119,11948,SH013854920000
01540,00000020db2d,20150104,225125,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,225131,11896,EP003803410371
01540,00000020db2d,20150104,225210,11741,EP010083340073
01540,00000020db2d,20150104,225219,11896,EP003803410371
01540,00000020db2d,20150104,225249,99993,MP_MISSINGPROGRAM
01540,00000020db2d,20150104,225258,11896,EP003803410371
01540,00000020db2d,20150104,225646,10021,MV000833410000
01540,00000020db2d,20150104,225658,10179,EP000009937448
01540,00000020db30,20150104,120336,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,120347,30754,SH002769000000
01540,00000020db30,20150104,130000,30754,EP000031281216
01540,00000020db30,20150104,161646,30754,EP000031281216
01540,00000020db30,20150104,161656,57569,MV004885240000
01540,00000020db30,20150104,161714,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,161838,67573,SH007124090000
01540,00000020db30,20150104,161844,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,161851,68620,SH007124020000
01540,00000020db30,20150104,161901,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,161953,67580,SH012559590000
01540,00000020db30,20150104,162955,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,163029,68678,SH018614720000
01540,00000020db30,20150104,165701,11486,SH020257410000
01540,00000020db30,20150104,165708,68678,SH018614720000
01540,00000020db30,20150104,174317,68686,SH018408740000
01540,00000020db30,20150104,174323,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,174330,68632,SH013118420000
01540,00000020db30,20150104,174336,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,174348,68637,SH007122520000
01540,00000020db30,20150104,174357,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,174408,67572,SH012559540000
01540,00000020db30,20150104,174418,99993,MP_MISSINGPROGRAM
01540,00000020db30,20150104,174431,67559,SH015314110000
01540,00000020db30,20150104,174438,99993,MP_MISSINGPROGRAM
